Company Name,Model Name,Mobile Weight,RAM,Front Camera,Back Camera,Processor,Battery Capacity,Screen Size,Launched Price (Pakistan),Launched Price (India),Launched Price (China),Launched Price (USA),Launched Price (Dubai),Launched Year
Apple,iPhone 62GB,174,12,12MP,48MP,Dimensity,7206,6.7 inches,251649,89474,6485,893,3130,2022
Apple,iPhone 22GB,174,6,12MP,48MP,Qualcomm MSM8916,3894,6.7 inches,202319,71935,5214,718,2516,2020
Apple,iPhone 12GB,174,12,12MP,48MP,Qualcomm Snapdragon,5956,6.1 inches,232811,82776,6000,826,2896,2024
Apple,iPhone 45GB,174,16,12MP,48MP,Apple A11,6702,7.8 inches,202161,71879,5210,717,2514,2022
Google,Pad 22GB,510,16,8MP,13MP,Qualcomm Snapdragon,3311,6.1 inches,61659,33442,2298,291,1044,2022
Xiaomi,Find 61GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Helio,3352,12.9 inches,270676,144360,9021,1262,4690,2023
Lenovo,Find 61GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,7611,7.0 inches,324094,172849,10802,1511,5616,2023
OnePlus,Pad 51GB,510,4,8MP,13MP,Unisoc,4273,7.8 inches,58763,31871,2190,277,995,2021
Apple,iPhone 36GB,174,6,12MP,48MP,Spreadtrum,7850,6.7 inches,252833,89895,6516,897,3145,2021
Samsung,Galaxy 18GB,234,16,12MP,200MP + 12MP,MediaTek Helio,5958,6.1 inches,487260,113585,8119,1298,5304,2022
Oppo,Pad 42GB,510,12,8MP,13MP,MediaTek,3525,10.4 inches,53352,28936,1988,252,903,2021
Lenovo,Pad 41GB,510,12,8MP,13MP,Spreadtrum,7476,12.9 inches,59261,32141,2208,280,1003,2025
Oppo,Pad 70GB,510,4,8MP,13MP,Qualcomm MSM8916,5938,6.1 inches,57212,31029,2132,270,968,2020
Samsung,Galaxy 65GB,234,12,12MP,200MP + 12MP,MediaTek Helio,7023,7.0 inches,414498,96624,6907,1104,4512,2024
Apple,iPhone 67GB,174,6,12MP,48MP,Qualcomm MSM8916,5891,10.4 inches,220333,78340,5678,782,2740,2020
Apple,iPhone 1GB,174,4,12MP,48MP,Spreadtrum,3575,10.4 inches,216855,77103,5589,770,2697,2023
Samsung,Galaxy 76GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,5352,6.1 inches,442759,103212,7378,1179,4820,2023
Apple,iPhone 61GB,174,12,12MP,48MP,MediaTek Helio,6953,10.4 inches,199549,70950,5143,708,2482,2021
POCO,Pad 1GB,510,8,8MP,13MP,Exynos,7293,7.8 inches,51716,28049,1927,244,875,2024
Samsung,Galaxy 78GB,234,12,12MP,200MP + 12MP,Unisoc,7585,7.0 inches,447286,104267,7453,1191,4869,2024
Apple,iPhone 98GB,174,4,12MP,48MP,Unisoc,6868,6.1 inches,224246,79731,5779,796,2789,2022
Apple,iPhone 23GB,174,16,12MP,48MP,MediaTek Helio,7403,6.5 inches,240719,85588,6204,854,2994,2021
Google,Pad 1GB,510,16,8MP,13MP,MediaTek,7612,12.9 inches,54667,29650,2037,258,925,2025
Samsung,Galaxy 90GB,234,8,12MP,200MP + 12MP,MediaTek,6485,6.5 inches,465909,108608,7764,1241,5072,2021
Apple,iPhone 76GB,174,8,12MP,48MP,Unisoc,4863,6.1 inches,253259,90047,6527,899,3150,2025
Samsung,Galaxy 80GB,234,16,12MP,200MP + 12MP,Dimensity,4327,7.8 inches,396890,92519,6613,1057,4320,2020
Apple,iPhone 64GB,174,4,12MP,48MP,Spreadtrum,6232,6.1 inches,250024,88896,6443,887,3110,2020
Samsung,Galaxy 31GB,234,4,12MP,200MP + 12MP,Exynos,4347,6.5 inches,485800,113245,8095,1294,5288,2024
Xiaomi,Pad 70GB,510,6,8MP,13MP,Exynos,4000,12.9 inches,65528,35540,2442,309,1109,2022
Infinix,Find 71GB,239,4,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,5772,12.9 inches,287980,153589,9598,1342,4990,2020
Samsung,Galaxy 19GB,234,12,12MP,200MP + 12MP,Snapdragon,4440,6.1 inches,442496,103150,7373,1179,4817,2020
Tecno,Pad 99GB,510,6,8MP,13MP,MediaTek Dimensity,3961,10.4 inches,56871,30844,2119,268,962,2020
Apple,iPhone 28GB,174,16,12MP,48MP,Spreadtrum,4177,6.1 inches,201306,71574,5188,714,2504,2023
Samsung,Galaxy 44GB,234,12,12MP,200MP + 12MP,MediaTek Helio,5830,6.7 inches,483328,112669,8054,1287,5261,2025
Samsung,Galaxy 21GB,234,8,12MP,200MP + 12MP,MediaTek,4014,12.9 inches,503734,117426,8394,1342,5483,2024
Samsung,Galaxy 15GB,234,12,12MP,200MP + 12MP,Exynos,7884,7.8 inches,408765,95287,6811,1089,4450,2025
Xiaomi,Pad 52GB,510,8,8MP,13MP,Snapdragon,4692,12.9 inches,59692,32374,2224,282,1010,2023
Apple,iPhone 30GB,174,6,12MP,48MP,Apple A15,7097,6.1 inches,219163,77924,5648,778,2726,2024
OnePlus,Pad 7GB,510,12,8MP,13MP,MediaTek Helio,6654,12.9 inches,60190,32645,2243,284,1019,2020
Tecno,Pad 54GB,510,4,8MP,13MP,MediaTek Dimensity,4708,6.5 inches,50194,27223,1870,237,849,2022
Infinix,Pad 86GB,510,12,8MP,13MP,Spreadtrum,6976,6.5 inches,61593,33406,2295,291,1042,2020
Sony,Pad 42GB,510,4,8MP,13MP,Google Tensor,6225,6.7 inches,55495,30098,2068,262,939,2024
Apple,iPhone 60GB,174,6,12MP,48MP,MediaTek Helio,3145,6.7 inches,201354,71592,5189,715,2504,2023
Vivo,Find 47GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,3482,7.0 inches,297559,158697,9917,1387,5156,2021
Samsung,Pad 48GB,510,16,8MP,13MP,Google Tensor,5466,7.0 inches,54254,29425,2022,256,918,2022
Lenovo,Find 57GB,239,4,32MP,48MP + 64MP + 48MP,Snapdragon,3769,6.7 inches,315824,168439,10526,1472,5473,2024
OnePlus,Pad 39GB,510,4,8MP,13MP,Dimensity,6351,7.0 inches,51991,28198,1937,245,880,2025
Apple,iPhone 32GB,174,16,12MP,48MP,Spreadtrum,7131,7.8 inches,231462,82296,5965,821,2879,2020
Samsung,Galaxy 70GB,234,4,12MP,200MP + 12MP,Google Tensor,6046,7.0 inches,452573,105499,7541,1205,4927,2024
Tecno,Pad 27GB,510,16,8MP,13MP,Spreadtrum,5823,10.4 inches,62187,33728,2317,294,1052,2021
Honor,Pad 3GB,510,6,8MP,13MP,Snapdragon,5774,7.0 inches,56573,30683,2108,267,957,2021
Nokia,Find 30GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,3661,7.0 inches,341185,181964,11371,1591,5912,2021
Samsung,Galaxy 47GB,234,4,12MP,200MP + 12MP,Google Tensor,7406,6.5 inches,439563,102467,7325,1171,4785,2025
Motorola,Find 12GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,5562,10.4 inches,265783,141750,8858,1239,4606,2024
Tecno,Find 84GB,239,12,32MP,48MP + 64MP + 48MP,Google Tensor,5368,6.1 inches,301885,161004,10061,1407,5231,2025
Apple,iPhone 72GB,174,4,12MP,48MP,Qualcomm Snapdragon,4012,7.0 inches,202002,71822,5206,717,2512,2025
Oppo,Find 97GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4601,6.1 inches,286168,152622,9538,1334,4959,2024
Samsung,Galaxy 75GB,234,8,12MP,200MP + 12MP,Dimensity,4725,12.9 inches,463580,108065,7725,1235,5046,2021
Vivo,Find 22GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,5190,10.4 inches,331627,176867,11053,1546,5747,2023
Huawei,Find 42GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,4826,10.4 inches,333123,177665,11103,1553,5773,2021
Apple,iPhone 7GB,174,12,12MP,48MP,Spreadtrum,3072,12.9 inches,192794,68548,4968,684,2398,2024
Infinix,Find 82GB,239,12,32MP,48MP + 64MP + 48MP,Spreadtrum,7361,6.1 inches,266926,142360,8896,1244,4625,2021
Vivo,Pad 95GB,510,4,8MP,13MP,Unisoc,4133,10.4 inches,53243,28877,1984,251,901,2025
Samsung,Galaxy 6GB,234,4,12MP,200MP + 12MP,Snapdragon,5529,7.8 inches,450824,105092,7512,1201,4907,2021
Lenovo,Find 12GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,6724,12.9 inches,333848,178051,11127,1556,5785,2025
Lenovo,Find 32GB,239,16,32MP,48MP + 64MP + 48MP,Kirin,7138,10.4 inches,313517,167208,10449,1462,5433,2021
Samsung,Galaxy 5GB,234,8,12MP,200MP + 12MP,Qualcomm MSM8916,4953,6.5 inches,390352,90995,6505,1040,4249,2020
Xiaomi,Find 31GB,239,4,32MP,48MP + 64MP + 48MP,Exynos,5130,6.1 inches,261715,139581,8723,1220,4535,2022
Apple,iPhone 7GB,174,12,12MP,48MP,Snapdragon,3608,7.0 inches,258525,91919,6663,918,3216,2023
Samsung,Galaxy 52GB,234,16,12MP,200MP + 12MP,Exynos,3819,7.0 inches,496982,115852,8281,1324,5410,2023
Honor,Find 63GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5139,10.4 inches,270918,144489,9029,1263,4695,2025
Honor,Pad 55GB,510,6,8MP,13MP,Kirin,5293,10.4 inches,63606,34497,2370,300,1077,2024
Realme,Find 65GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,5009,6.5 inches,342827,182840,11426,1598,5941,2024
Vivo,Find 32GB,239,12,32MP,48MP + 64MP + 48MP,Spreadtrum,3464,6.7 inches,304315,162301,10142,1419,5273,2020
Honor,Find 55GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,5557,7.0 inches,284219,151583,9473,1325,4925,2021
Apple,iPhone 99GB,174,4,12MP,48MP,Dimensity,6804,7.0 inches,222261,79025,5728,789,2764,2024
Infinix,Pad 64GB,510,4,8MP,13MP,Spreadtrum,6191,6.1 inches,62328,33805,2323,294,1055,2020
Samsung,Galaxy 10GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,6897,7.0 inches,493892,115131,8230,1315,5376,2024
Apple,iPhone 59GB,174,4,12MP,48MP,Apple A18 pro,3078,6.1 inches,221665,78813,5713,787,2757,2023
Samsung,Galaxy 32GB,234,12,12MP,200MP + 12MP,Qualcomm Snapdragon,5148,7.8 inches,483237,112648,8052,1287,5260,2020
Samsung,Galaxy 24GB,234,8,12MP,200MP + 12MP,Qualcomm Snapdragon,5711,6.1 inches,451158,105169,7518,1202,4911,2024
Oppo,Pad 11GB,510,12,8MP,13MP,Snapdragon,7494,6.7 inches,53427,28976,1991,252,904,2022
Sony,Find 5GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,4573,12.9 inches,335899,179146,11195,1566,5821,2023
Samsung,Galaxy 66GB,234,6,12MP,200MP + 12MP,Dimensity,3962,6.1 inches,465526,108519,7757,1240,5068,2023
POCO,Find 89GB,239,6,32MP,48MP + 64MP + 48MP,Exynos,7214,10.4 inches,283998,151465,9465,1324,4921,2021
Apple,iPhone 2GB,174,16,12MP,48MP,MediaTek Helio,4716,12.9 inches,201822,71758,5201,716,2510,2023
Nokia,Find 40GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,5230,6.1 inches,288838,154046,9627,1346,5005,2020
Motorola,Pad 22GB,510,12,8MP,13MP,Dimensity,5461,7.0 inches,62113,33688,2315,293,1051,2024
OnePlus,Find 21GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4567,10.4 inches,278257,148403,9274,1297,4822,2020
iQOO,Find 13GB,239,16,32MP,48MP + 64MP + 48MP,Snapdragon,3301,10.4 inches,259846,138584,8660,1211,4503,2023
Apple,iPhone 89GB,174,12,12MP,48MP,Qualcomm Snapdragon,6868,7.8 inches,198535,70589,5116,705,2469,2021
Motorola,Find 27GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Helio,6678,12.9 inches,268559,143231,8951,1252,4654,2022
Motorola,Pad 43GB,510,16,8MP,13MP,MediaTek Helio,4724,6.1 inches,55415,30055,2065,262,938,2022
Samsung,Galaxy 30GB,234,12,12MP,200MP + 12MP,MediaTek,4304,7.8 inches,457835,106726,7629,1219,4984,2021
Honor,Pad 5GB,510,8,8MP,13MP,Qualcomm Snapdragon,3448,7.0 inches,57255,31053,2134,270,969,2022
Honor,Pad 89GB,510,6,8MP,13MP,Unisoc,4428,10.4 inches,53477,29004,1993,252,905,2022
Samsung,Galaxy 36GB,234,6,12MP,200MP + 12MP,Exynos,5649,6.5 inches,494911,115369,8247,1318,5387,2025
Sony,Pad 34GB,510,16,8MP,13MP,Dimensity,5634,6.7 inches,65665,35614,2447,310,1111,2025
Vivo,Find 4GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,4929,10.4 inches,267403,142614,8912,1246,4634,2022
Google,Pad 21GB,510,6,8MP,13MP,MediaTek,5085,10.4 inches,53358,28939,1988,252,903,2023
Samsung,Galaxy 71GB,234,12,12MP,200MP + 12MP,Kirin,6292,10.4 inches,391255,91205,6520,1042,4259,2022
Infinix,Pad 4GB,510,6,8MP,13MP,Unisoc,3593,6.7 inches,64752,35119,2413,306,1096,2023
iQOO,Find 83GB,239,16,32MP,48MP + 64MP + 48MP,Unisoc,3541,6.5 inches,273884,146071,9128,1277,4746,2025
Apple,iPhone 45GB,174,12,12MP,48MP,Spreadtrum,7278,6.1 inches,197229,70125,5083,700,2453,2020
Samsung,Galaxy 92GB,234,8,12MP,200MP + 12MP,Google Tensor,4326,6.7 inches,508470,118530,8473,1354,5535,2020
Samsung,Galaxy 70GB,234,12,12MP,200MP + 12MP,Spreadtrum,3659,12.9 inches,475098,110750,7917,1265,5172,2022
Apple,iPhone 75GB,174,4,12MP,48MP,Exynos,7697,7.8 inches,229423,81572,5913,814,2854,2020
Honor,Pad 77GB,510,8,8MP,13MP,Spreadtrum,6696,10.4 inches,60529,32829,2256,286,1024,2025
Tecno,Find 51GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,6986,6.5 inches,293668,156622,9787,1369,5089,2022
Samsung,Galaxy 64GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,5003,6.1 inches,444355,103584,7404,1183,4837,2024
Motorola,Find 4GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Helio,5978,6.1 inches,255631,136336,8520,1192,4430,2020
Motorola,Find 60GB,239,12,32MP,48MP + 64MP + 48MP,Unisoc,7283,6.1 inches,314124,167532,10469,1464,5443,2023
POCO,Pad 24GB,510,12,8MP,13MP,Qualcomm Snapdragon,7713,10.4 inches,54781,29711,2041,259,927,2025
Apple,iPhone 14GB,174,6,12MP,48MP,Unisoc,6471,10.4 inches,248272,88273,6398,881,3088,2021
Sony,Find 56GB,239,8,32MP,48MP + 64MP + 48MP,Google Tensor,5643,6.5 inches,305578,162974,10184,1425,5295,2021
OnePlus,Pad 91GB,510,6,8MP,13MP,Snapdragon,3671,6.7 inches,52414,28427,1953,247,887,2023
Samsung,Galaxy 42GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,5539,10.4 inches,449254,104726,7486,1197,4890,2020
POCO,Pad 3GB,510,6,8MP,13MP,MediaTek Helio,5352,6.7 inches,67353,36530,2510,318,1140,2022
Samsung,Galaxy 41GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,7724,7.0 inches,394493,91960,6574,1051,4294,2021
Sony,Find 81GB,239,16,32MP,48MP + 64MP + 48MP,Snapdragon,3572,6.5 inches,320052,170694,10667,1492,5546,2023
Vivo,Find 49GB,239,4,32MP,48MP + 64MP + 48MP,Spreadtrum,4633,10.4 inches,296246,157997,9873,1381,5133,2025
Infinix,Pad 5GB,510,6,8MP,13MP,Google Tensor,6137,6.5 inches,65406,35473,2437,309,1107,2021
Samsung,Galaxy 86GB,234,12,12MP,200MP + 12MP,Unisoc,3343,12.9 inches,491364,114542,8188,1309,5349,2025
Apple,iPhone 63GB,174,4,12MP,48MP,Apple A16,5079,12.9 inches,202366,71952,5215,718,2517,2024
Apple,iPhone 86GB,174,16,12MP,48MP,Snapdragon,4749,7.0 inches,208494,74130,5373,740,2593,2023
Google,Pad 58GB,510,12,8MP,13MP,Snapdragon,7976,12.9 inches,51303,27825,1912,242,868,2021
Apple,iPhone 44GB,174,4,12MP,48MP,Exynos,4577,7.0 inches,198368,70530,5112,704,2467,2022
Samsung,Galaxy 50GB,234,8,12MP,200MP + 12MP,Google Tensor,7402,6.7 inches,453149,105634,7551,1207,4933,2023
iQOO,Pad 85GB,510,4,8MP,13MP,MediaTek Helio,7654,12.9 inches,59583,32316,2220,281,1008,2025
Apple,iPhone 2GB,174,8,12MP,48MP,Spreadtrum,5924,6.7 inches,209940,74644,5410,745,2611,2022
Tecno,Pad 92GB,510,4,8MP,13MP,Exynos,3612,7.0 inches,55692,30205,2075,263,943,2022
Apple,iPhone 19GB,174,4,12MP,48MP,Snapdragon,6958,6.1 inches,257676,91617,6641,915,3205,2024
Huawei,Pad 34GB,510,12,8MP,13MP,Qualcomm MSM8916,3923,10.4 inches,57715,31302,2151,272,977,2021
Samsung,Galaxy 25GB,234,8,12MP,200MP + 12MP,Snapdragon,5400,7.0 inches,493599,115063,8225,1315,5373,2020
Apple,iPhone 5GB,174,8,12MP,48MP,Kirin,6547,7.8 inches,246535,87656,6354,875,3066,2020
Motorola,Pad 60GB,510,12,8MP,13MP,MediaTek,5990,7.0 inches,55707,30214,2076,263,943,2023
Apple,iPhone 3GB,174,12,12MP,48MP,Apple A11,7571,10.4 inches,207742,73863,5354,737,2584,2021
Apple,iPhone 33GB,174,16,12MP,48MP,Google Tensor,4698,7.0 inches,214735,76349,5534,762,2671,2021
Apple,iPhone 75GB,174,4,12MP,48MP,MediaTek Helio,5326,10.4 inches,248046,88193,6393,880,3085,2020
Oppo,Find 91GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,7384,7.0 inches,315854,168455,10527,1472,5473,2024
Apple,iPhone 28GB,174,4,12MP,48MP,Dimensity,7219,6.1 inches,238104,84658,6136,845,2962,2022
Motorola,Find 15GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,4336,7.8 inches,313783,167350,10458,1463,5437,2024
iQOO,Find 9GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,4787,7.8 inches,313568,167235,10451,1462,5434,2021
Honor,Find 23GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,6674,6.5 inches,296431,158096,9880,1382,5137,2025
Xiaomi,Pad 62GB,510,8,8MP,13MP,Qualcomm MSM8916,6917,6.7 inches,50467,27371,1881,238,854,2023
Apple,iPhone 87GB,174,4,12MP,48MP,Qualcomm MSM8916,7178,10.4 inches,247006,87823,6366,877,3072,2022
Google,Find 84GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,6789,12.9 inches,282426,150627,9413,1317,4894,2020
Huawei,Find 19GB,239,12,32MP,48MP + 64MP + 48MP,Exynos,7493,10.4 inches,303661,161952,10121,1416,5262,2024
Google,Pad 9GB,510,4,8MP,13MP,Kirin,6447,7.0 inches,64743,35114,2413,306,1096,2020
Samsung,Galaxy 59GB,234,4,12MP,200MP + 12MP,Exynos,3067,7.0 inches,472653,110180,7876,1259,5145,2021
Huawei,Pad 55GB,510,16,8MP,13MP,Unisoc,4085,6.1 inches,57745,31319,2152,273,977,2025
Apple,iPhone 85GB,174,16,12MP,48MP,Qualcomm MSM8916,4348,7.0 inches,231680,82374,5971,822,2882,2024
Samsung,Galaxy 73GB,234,16,12MP,200MP + 12MP,MediaTek Helio,4058,6.1 inches,501162,116826,8351,1335,5455,2021
Samsung,Galaxy 47GB,234,12,12MP,200MP + 12MP,Google Tensor,6659,10.4 inches,428510,99890,7140,1141,4665,2020
Realme,Pad 21GB,510,8,8MP,13MP,Dimensity,4573,7.0 inches,62585,33944,2332,295,1059,2020
Samsung,Galaxy 92GB,234,12,12MP,200MP + 12MP,Spreadtrum,3771,10.4 inches,448335,104511,7471,1194,4880,2023
Apple,iPhone 34GB,174,8,12MP,48MP,MediaTek,5998,6.1 inches,209403,74454,5397,743,2604,2020
Apple,iPhone 25GB,174,6,12MP,48MP,MediaTek,4936,7.8 inches,232023,82496,5980,823,2886,2023
Apple,iPhone 65GB,174,4,12MP,48MP,Qualcomm MSM8916,5140,7.8 inches,233269,82939,6012,828,2901,2020
Apple,iPhone 84GB,174,4,12MP,48MP,Spreadtrum,7796,10.4 inches,191766,68183,4942,680,2385,2020
Apple,iPhone 97GB,174,6,12MP,48MP,MediaTek,3340,7.8 inches,205998,73243,5309,731,2562,2020
Apple,iPhone 9GB,174,16,12MP,48MP,Qualcomm Snapdragon,7912,6.1 inches,198933,70731,5127,706,2474,2020
Samsung,Galaxy 55GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,7492,6.7 inches,516530,120408,8607,1376,5623,2025
Apple,Find 45GB,239,4,32MP,48MP + 64MP + 48MP,Apple A14,6239,7.0 inches,291990,155728,9732,1361,5060,2022
Samsung,Galaxy 12GB,234,16,12MP,200MP + 12MP,Spreadtrum,6311,6.1 inches,479487,111773,7990,1277,5220,2024
OnePlus,Pad 8GB,510,4,8MP,13MP,MediaTek Helio,7954,10.4 inches,54708,29672,2039,258,926,2025
Samsung,Galaxy 84GB,234,6,12MP,200MP + 12MP,Kirin,7033,7.0 inches,490547,114352,8174,1307,5340,2025
Oppo,Pad 19GB,510,12,8MP,13MP,Qualcomm Snapdragon,3935,7.0 inches,51405,27880,1915,243,870,2020
Motorola,Find 41GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,6868,6.1 inches,287571,153371,9584,1341,4983,2021
Huawei,Find 14GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7658,10.4 inches,310130,165402,10336,1446,5374,2020
Apple,iPhone 70GB,174,8,12MP,48MP,MediaTek Dimensity,7724,6.5 inches,195734,69593,5044,695,2434,2024
Apple,iPhone 2GB,174,4,12MP,48MP,Dimensity,7008,10.4 inches,211164,75080,5442,749,2626,2023
Samsung,Galaxy 79GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,4236,10.4 inches,411666,95964,6860,1096,4481,2020
Lenovo,Find 38GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek,5324,10.4 inches,293692,156635,9788,1369,5089,2022
Samsung,Galaxy 73GB,234,16,12MP,200MP + 12MP,MediaTek,5021,6.5 inches,442766,103213,7378,1179,4820,2025
Xiaomi,Find 28GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,6134,12.9 inches,307396,163944,10245,1433,5327,2022
Apple,Find 33GB,239,6,32MP,48MP + 64MP + 48MP,Apple A12 Z,5980,12.9 inches,259029,138148,8633,1207,4488,2023
Samsung,Galaxy 20GB,234,8,12MP,200MP + 12MP,Qualcomm Snapdragon,6273,7.0 inches,468481,109208,7806,1248,5100,2021
Samsung,Galaxy 91GB,234,8,12MP,200MP + 12MP,MediaTek Helio,7912,6.1 inches,496863,115824,8279,1323,5409,2025
Apple,iPhone 56GB,174,12,12MP,48MP,Unisoc,7928,12.9 inches,202545,72015,5220,719,2519,2023
iQOO,Pad 88GB,510,8,8MP,13MP,Spreadtrum,6650,6.7 inches,56949,30887,2122,269,964,2024
Apple,iPhone 64GB,174,8,12MP,48MP,Spreadtrum,4257,6.7 inches,212390,75516,5474,754,2642,2021
Samsung,Galaxy 30GB,234,6,12MP,200MP + 12MP,Dimensity,5169,7.8 inches,511549,119247,8524,1362,5569,2024
Samsung,Galaxy 6GB,234,12,12MP,200MP + 12MP,Qualcomm MSM8916,3785,7.0 inches,515341,120131,8587,1373,5610,2020
Samsung,Galaxy 17GB,234,16,12MP,200MP + 12MP,Unisoc,6807,10.4 inches,514814,120009,8579,1371,5604,2023
Samsung,Galaxy 34GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,7916,6.7 inches,430585,100374,7175,1147,4687,2022
Infinix,Find 85GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,4556,7.0 inches,305192,162769,10172,1423,5289,2022
Nokia,Find 63GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,4134,6.5 inches,273656,145949,9121,1276,4742,2022
Samsung,Galaxy 82GB,234,4,12MP,200MP + 12MP,Snapdragon,6735,6.5 inches,409677,95500,6827,1091,4460,2022
Samsung,Galaxy 36GB,234,8,12MP,200MP + 12MP,Kirin,5046,6.7 inches,463381,108019,7721,1234,5044,2024
Sony,Find 12GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,6829,6.7 inches,260195,138770,8672,1213,4509,2023
Motorola,Pad 12GB,510,4,8MP,13MP,MediaTek,3882,6.7 inches,67512,36616,2516,319,1143,2021
Honor,Pad 55GB,510,6,8MP,13MP,Exynos,4610,6.1 inches,63632,34512,2371,300,1077,2025
Samsung,Galaxy 64GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,6825,6.1 inches,503251,117313,8386,1340,5478,2022
Apple,iPhone 51GB,174,12,12MP,48MP,Qualcomm MSM8916,3902,7.8 inches,204781,72810,5277,727,2547,2022
Samsung,Galaxy 81GB,234,4,12MP,200MP + 12MP,Unisoc,6935,6.7 inches,417066,97222,6950,1111,4540,2025
Samsung,Galaxy 61GB,234,6,12MP,200MP + 12MP,Kirin,5527,10.4 inches,386624,90126,6442,1030,4209,2024
Apple,iPhone 42GB,174,16,12MP,48MP,Google Tensor,4999,7.0 inches,213754,76000,5509,759,2659,2021
Sony,Find 94GB,239,8,32MP,48MP + 64MP + 48MP,Kirin,7114,6.5 inches,329561,175765,10984,1536,5711,2021
Lenovo,Find 67GB,239,4,32MP,48MP + 64MP + 48MP,Dimensity,6363,6.1 inches,321641,171541,10720,1499,5574,2024
Xiaomi,Pad 8GB,510,16,8MP,13MP,Qualcomm MSM8916,5235,6.1 inches,65121,35319,2427,307,1102,2020
Apple,iPhone 23GB,174,4,12MP,48MP,MediaTek Helio,7897,10.4 inches,218758,77780,5638,776,2721,2025
Apple,iPhone 75GB,174,8,12MP,48MP,MediaTek Helio,6655,6.7 inches,245804,87396,6335,872,3057,2025
POCO,Pad 61GB,510,8,8MP,13MP,MediaTek Helio,3357,6.5 inches,59010,32004,2199,279,999,2020
Apple,iPhone 66GB,174,6,12MP,48MP,Spreadtrum,4497,7.8 inches,249528,88720,6431,886,3104,2023
Apple,iPhone 55GB,174,8,12MP,48MP,Qualcomm Snapdragon,6701,7.8 inches,248099,88212,6394,881,3086,2024
Nokia,Pad 53GB,510,16,8MP,13MP,Qualcomm MSM8916,4556,6.7 inches,57514,31193,2143,271,973,2024
POCO,Pad 81GB,510,6,8MP,13MP,Qualcomm Snapdragon,4589,7.0 inches,62231,33752,2319,294,1053,2023
Apple,iPhone 53GB,174,12,12MP,48MP,Spreadtrum,4228,6.7 inches,218346,77633,5627,775,2716,2021
Apple,iPhone 82GB,174,6,12MP,48MP,MediaTek,4264,6.5 inches,194411,69123,5010,690,2418,2024
Apple,iPhone 81GB,174,6,12MP,48MP,Exynos,5437,7.8 inches,241259,85780,6218,856,3001,2023
Samsung,Galaxy 65GB,234,8,12MP,200MP + 12MP,Kirin,7232,6.7 inches,424801,99026,7079,1131,4624,2021
Vivo,Pad 51GB,510,16,8MP,13MP,Kirin,4106,6.1 inches,56827,30821,2118,268,962,2025
Samsung,Galaxy 17GB,234,6,12MP,200MP + 12MP,Unisoc,3470,6.5 inches,434832,101364,7246,1158,4733,2024
Sony,Find 55GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,7118,7.8 inches,333794,178023,11125,1556,5784,2024
Samsung,Pad 11GB,510,4,8MP,13MP,Kirin,6523,12.9 inches,55424,30060,2065,262,938,2020
