Company Name,Model Name,Mobile Weight,RAM,Front Camera,Back Camera,Processor,Battery Capacity,Screen Size,Launched Price (Pakistan),Launched Price (India),Launched Price (China),Launched Price (USA),Launched Price (Dubai),Launched Year
Nokia,Find 40GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,5230,6.1 inches,66656,35550,2222,311,1155,2020
Motorola,Pad 22GB,510,12,8MP,13MP,Dimensity,5461,7.0 inches,14334,7775,535,68,243,2024
OnePlus,Find 21GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4567,10.4 inches,64214,34248,2141,300,1113,2020
iQOO,Find 13GB,239,16,32MP,48MP + 64MP + 48MP,Snapdragon,3301,10.4 inches,59965,31982,1999,280,1040,2023
Motorola,Find 27GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Helio,6678,12.9 inches,61976,33054,2066,290,1074,2022
Motorola,Pad 43GB,510,16,8MP,13MP,MediaTek Helio,4724,6.1 inches,12789,6936,477,61,217,2022
Samsung,Galaxy 30GB,234,12,12MP,200MP + 12MP,MediaTek,4304,7.8 inches,105655,24630,1761,282,1151,2021
Honor,Pad 5GB,510,8,8MP,13MP,Qualcomm Snapdragon,3448,7.0 inches,13213,7167,493,63,224,2022
Honor,Pad 89GB,510,6,8MP,13MP,Unisoc,4428,10.4 inches,12342,6694,461,59,210,2022
Samsung,Galaxy 36GB,234,6,12MP,200MP + 12MP,Exynos,5649,6.5 inches,114211,26624,1904,305,1244,2025
Sony,Pad 34GB,510,16,8MP,13MP,Dimensity,5634,6.7 inches,15154,8219,565,72,257,2025
Vivo,Find 4GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,4929,10.4 inches,61709,32912,2057,288,1070,2022
Google,Pad 21GB,510,6,8MP,13MP,MediaTek,5085,10.4 inches,12314,6679,459,59,209,2023
Samsung,Galaxy 71GB,234,12,12MP,200MP + 12MP,Kirin,6292,10.4 inches,90290,21048,1505,241,984,2022
Infinix,Pad 4GB,510,6,8MP,13MP,Unisoc,3593,6.7 inches,14943,8105,558,71,254,2023
iQOO,Find 83GB,239,16,32MP,48MP + 64MP + 48MP,Unisoc,3541,6.5 inches,63204,33709,2107,295,1096,2025
Samsung,Galaxy 92GB,234,8,12MP,200MP + 12MP,Google Tensor,4326,6.7 inches,117340,27354,1956,313,1278,2020
Samsung,Galaxy 70GB,234,12,12MP,200MP + 12MP,Spreadtrum,3659,12.9 inches,109638,25558,1827,293,1194,2022
Honor,Pad 77GB,510,8,8MP,13MP,Spreadtrum,6696,10.4 inches,13969,7577,521,66,237,2025
Tecno,Find 51GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,6986,6.5 inches,67770,36144,2259,317,1175,2022
Samsung,Galaxy 64GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,5003,6.1 inches,102544,23904,1709,273,1117,2024
Motorola,Find 4GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Helio,5978,6.1 inches,58992,31463,1967,276,1023,2020
Motorola,Find 60GB,239,12,32MP,48MP + 64MP + 48MP,Unisoc,7283,6.1 inches,72491,38662,2417,339,1257,2023
POCO,Pad 24GB,510,12,8MP,13MP,Qualcomm Snapdragon,7713,10.4 inches,12642,6857,471,60,215,2025
Sony,Find 56GB,239,8,32MP,48MP + 64MP + 48MP,Google Tensor,5643,6.5 inches,70518,37610,2351,330,1223,2021
OnePlus,Pad 91GB,510,6,8MP,13MP,Snapdragon,3671,6.7 inches,12096,6561,451,57,205,2023
Samsung,Galaxy 42GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,5539,10.4 inches,103674,24168,1728,277,1129,2020
POCO,Pad 3GB,510,6,8MP,13MP,MediaTek Helio,5352,6.7 inches,15543,8430,580,74,264,2022
Samsung,Galaxy 41GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,7724,7.0 inches,91038,21222,1518,243,992,2021
Sony,Find 81GB,239,16,32MP,48MP + 64MP + 48MP,Snapdragon,3572,6.5 inches,73859,39392,2462,345,1281,2023
Vivo,Find 49GB,239,4,32MP,48MP + 64MP + 48MP,Spreadtrum,4633,10.4 inches,68365,36462,2279,319,1185,2025
Infinix,Pad 5GB,510,6,8MP,13MP,Google Tensor,6137,6.5 inches,15094,8187,563,72,256,2021
Samsung,Galaxy 86GB,234,12,12MP,200MP + 12MP,Unisoc,3343,12.9 inches,113392,26433,1890,303,1235,2025
Google,Pad 58GB,510,12,8MP,13MP,Snapdragon,7976,12.9 inches,11840,6422,442,57,201,2021
Samsung,Galaxy 50GB,234,8,12MP,200MP + 12MP,Google Tensor,7402,6.7 inches,104574,24378,1743,279,1139,2023
iQOO,Pad 85GB,510,4,8MP,13MP,MediaTek Helio,7654,12.9 inches,13751,7458,513,66,233,2025
Tecno,Pad 92GB,510,4,8MP,13MP,Exynos,3612,7.0 inches,12852,6971,480,61,218,2022
Huawei,Pad 34GB,510,12,8MP,13MP,Qualcomm MSM8916,3923,10.4 inches,13320,7224,497,63,226,2021
Samsung,Galaxy 25GB,234,8,12MP,200MP + 12MP,Snapdragon,5400,7.0 inches,113908,26553,1899,304,1241,2020
Motorola,Pad 60GB,510,12,8MP,13MP,MediaTek,5990,7.0 inches,12856,6973,480,61,218,2023
Oppo,Find 91GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,7384,7.0 inches,72890,38875,2430,340,1263,2024
Motorola,Find 15GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,4336,7.8 inches,72412,38620,2414,338,1255,2024
iQOO,Find 9GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,4787,7.8 inches,72363,38593,2412,338,1254,2021
Honor,Find 23GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,6674,6.5 inches,68408,36484,2280,320,1186,2025
Xiaomi,Pad 62GB,510,8,8MP,13MP,Qualcomm MSM8916,6917,6.7 inches,11647,6317,435,56,198,2023
Google,Find 84GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,6789,12.9 inches,65176,34761,2173,305,1130,2020
Huawei,Find 19GB,239,12,32MP,48MP + 64MP + 48MP,Exynos,7493,10.4 inches,70076,37374,2336,327,1215,2024
Google,Pad 9GB,510,4,8MP,13MP,Kirin,6447,7.0 inches,14941,8104,558,71,254,2020
Samsung,Galaxy 59GB,234,4,12MP,200MP + 12MP,Exynos,3067,7.0 inches,109074,25427,1818,291,1188,2021
Huawei,Pad 55GB,510,16,8MP,13MP,Unisoc,4085,6.1 inches,13326,7228,497,63,226,2025
Samsung,Galaxy 73GB,234,16,12MP,200MP + 12MP,MediaTek Helio,4058,6.1 inches,115653,26961,1928,309,1260,2021
Samsung,Galaxy 47GB,234,12,12MP,200MP + 12MP,Google Tensor,6659,10.4 inches,98888,23052,1648,264,1077,2020
Realme,Pad 21GB,510,8,8MP,13MP,Dimensity,4573,7.0 inches,14443,7834,539,69,245,2020
Samsung,Galaxy 92GB,234,12,12MP,200MP + 12MP,Spreadtrum,3771,10.4 inches,103463,24119,1725,276,1127,2023
Samsung,Galaxy 55GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,7492,6.7 inches,119200,27787,1987,318,1298,2025
Samsung,Galaxy 12GB,234,16,12MP,200MP + 12MP,Spreadtrum,6311,6.1 inches,110652,25794,1845,295,1205,2024
OnePlus,Pad 8GB,510,4,8MP,13MP,MediaTek Helio,7954,10.4 inches,12626,6848,471,60,214,2025
Samsung,Galaxy 84GB,234,6,12MP,200MP + 12MP,Kirin,7033,7.0 inches,113204,26390,1887,302,1233,2025
Oppo,Pad 19GB,510,12,8MP,13MP,Qualcomm Snapdragon,3935,7.0 inches,11863,6435,443,57,201,2020
Motorola,Find 41GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,6868,6.1 inches,66363,35394,2212,310,1151,2021
Huawei,Find 14GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7658,10.4 inches,71569,38170,2386,334,1241,2020
Samsung,Galaxy 79GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,4236,10.4 inches,95001,22146,1584,254,1035,2020
Lenovo,Find 38GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek,5324,10.4 inches,67776,36147,2259,317,1175,2022
Samsung,Galaxy 73GB,234,16,12MP,200MP + 12MP,MediaTek,5021,6.5 inches,102177,23819,1703,273,1113,2025
Xiaomi,Find 28GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,6134,12.9 inches,70938,37834,2365,331,1230,2022
Samsung,Galaxy 20GB,234,8,12MP,200MP + 12MP,Qualcomm Snapdragon,6273,7.0 inches,108111,25203,1802,288,1178,2021
Samsung,Galaxy 91GB,234,8,12MP,200MP + 12MP,MediaTek Helio,7912,6.1 inches,114661,26729,1911,306,1249,2025
iQOO,Pad 88GB,510,8,8MP,13MP,Spreadtrum,6650,6.7 inches,13143,7128,490,63,223,2024
Samsung,Galaxy 30GB,234,6,12MP,200MP + 12MP,Dimensity,5169,7.8 inches,118050,27519,1968,315,1286,2024
Samsung,Galaxy 6GB,234,12,12MP,200MP + 12MP,Qualcomm MSM8916,3785,7.0 inches,118926,27723,1982,318,1295,2020
Samsung,Galaxy 17GB,234,16,12MP,200MP + 12MP,Unisoc,6807,10.4 inches,118804,27695,1980,317,1294,2023
Samsung,Galaxy 34GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,7916,6.7 inches,99366,23164,1656,265,1082,2022
Infinix,Find 85GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,4556,7.0 inches,70430,37563,2348,329,1221,2022
Nokia,Find 63GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,4134,6.5 inches,63152,33681,2106,295,1095,2022
Samsung,Galaxy 82GB,234,4,12MP,200MP + 12MP,Snapdragon,6735,6.5 inches,94542,22039,1576,252,1030,2022
Samsung,Galaxy 36GB,234,8,12MP,200MP + 12MP,Kirin,5046,6.7 inches,106935,24928,1782,285,1164,2024
Sony,Find 12GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,6829,6.7 inches,60045,32025,2002,281,1041,2023
Motorola,Pad 12GB,510,4,8MP,13MP,MediaTek,3882,6.7 inches,15580,8451,581,74,264,2021
Honor,Pad 55GB,510,6,8MP,13MP,Exynos,4610,6.1 inches,14685,7965,548,70,249,2025
Samsung,Galaxy 64GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,6825,6.1 inches,116136,27073,1936,310,1265,2022
Samsung,Galaxy 81GB,234,4,12MP,200MP + 12MP,Unisoc,6935,6.7 inches,96246,22437,1605,257,1048,2025
Samsung,Galaxy 61GB,234,6,12MP,200MP + 12MP,Kirin,5527,10.4 inches,89222,20799,1487,238,972,2024
Sony,Find 94GB,239,8,32MP,48MP + 64MP + 48MP,Kirin,7114,6.5 inches,76053,40562,2535,355,1319,2021
Lenovo,Find 67GB,239,4,32MP,48MP + 64MP + 48MP,Dimensity,6363,6.1 inches,74226,39587,2475,347,1287,2024
Xiaomi,Pad 8GB,510,16,8MP,13MP,Qualcomm MSM8916,5235,6.1 inches,15029,8151,561,72,255,2020
POCO,Pad 61GB,510,8,8MP,13MP,MediaTek Helio,3357,6.5 inches,13618,7386,508,65,231,2020
Nokia,Pad 53GB,510,16,8MP,13MP,Qualcomm MSM8916,4556,6.7 inches,13273,7199,495,63,225,2024
POCO,Pad 81GB,510,6,8MP,13MP,Qualcomm Snapdragon,4589,7.0 inches,14361,7790,536,69,243,2023
Samsung,Galaxy 65GB,234,8,12MP,200MP + 12MP,Kirin,7232,6.7 inches,98031,22853,1634,261,1068,2021
Vivo,Pad 51GB,510,16,8MP,13MP,Kirin,4106,6.1 inches,13115,7113,489,63,222,2025
Samsung,Galaxy 17GB,234,6,12MP,200MP + 12MP,Unisoc,3470,6.5 inches,100347,23392,1673,268,1093,2024
Sony,Find 55GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,7118,7.8 inches,77030,41083,2568,360,1335,2024
Samsung,Pad 11GB,510,4,8MP,13MP,Kirin,6523,12.9 inches,12791,6938,477,61,217,2020
Samsung,Galaxy 12GB,234,16,12MP,200MP + 12MP,Unisoc,5857,6.1 inches,103802,24198,1730,277,1131,2024
Samsung,Galaxy 47GB,234,6,12MP,200MP + 12MP,Google Tensor,3226,7.0 inches,89901,20957,1499,240,979,2020
Motorola,Pad 13GB,510,12,8MP,13MP,MediaTek,5078,6.5 inches,14259,7734,532,68,242,2020
Lenovo,Find 18GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,3939,7.8 inches,73659,39285,2456,344,1277,2023
iQOO,Pad 21GB,510,12,8MP,13MP,Qualcomm MSM8916,3234,6.7 inches,11811,6406,441,57,201,2024
Lenovo,Find 12GB,239,12,32MP,48MP + 64MP + 48MP,Dimensity,7636,6.7 inches,78858,42057,2629,368,1367,2020
Huawei,Find 16GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7579,7.8 inches,76439,40767,2548,357,1325,2023
Tecno,Find 97GB,239,4,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,6575,7.8 inches,62010,33072,2067,290,1075,2025
Samsung,Galaxy 29GB,234,6,12MP,200MP + 12MP,MediaTek,6276,12.9 inches,103031,24018,1718,275,1122,2023
POCO,Pad 17GB,510,8,8MP,13MP,Google Tensor,6270,6.5 inches,14115,7656,527,67,240,2020
Infinix,Find 83GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,3460,7.8 inches,66908,35685,2231,312,1160,2023
Samsung,Galaxy 65GB,234,4,12MP,200MP + 12MP,Spreadtrum,6173,10.4 inches,105056,24490,1751,280,1144,2023
Huawei,Find 26GB,239,4,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,5052,7.0 inches,63629,33936,2121,297,1103,2023
Infinix,Pad 50GB,510,8,8MP,13MP,Google Tensor,6809,12.9 inches,15450,8379,576,74,262,2024
Nokia,Pad 44GB,510,16,8MP,13MP,MediaTek Helio,6306,7.0 inches,12133,6581,453,58,206,2020
Lenovo,Find 11GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,6563,10.4 inches,62937,33566,2098,294,1091,2020
Xiaomi,Pad 43GB,510,16,8MP,13MP,Qualcomm MSM8916,5895,6.5 inches,14667,7955,547,70,249,2021
Lenovo,Find 94GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,7590,10.4 inches,68364,36461,2279,319,1185,2020
iQOO,Pad 28GB,510,6,8MP,13MP,Kirin,6326,6.7 inches,12480,6769,465,60,212,2024
Vivo,Pad 72GB,510,8,8MP,13MP,Qualcomm Snapdragon,5837,7.8 inches,11693,6342,436,56,198,2022
Samsung,Galaxy 10GB,234,12,12MP,200MP + 12MP,Spreadtrum,4461,12.9 inches,118017,27512,1967,315,1285,2022
Samsung,Galaxy 71GB,234,4,12MP,200MP + 12MP,Exynos,6906,7.0 inches,111768,26055,1863,298,1217,2023
Samsung,Galaxy 91GB,234,6,12MP,200MP + 12MP,Unisoc,5765,6.1 inches,119188,27785,1986,318,1298,2021
Samsung,Galaxy 82GB,234,12,12MP,200MP + 12MP,MediaTek Dimensity,6008,6.5 inches,94239,21969,1571,252,1026,2020
Xiaomi,Find 59GB,239,8,32MP,48MP + 64MP + 48MP,Exynos,4064,6.1 inches,59595,31784,1987,279,1033,2024
Sony,Find 41GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7804,6.7 inches,67725,36120,2258,316,1174,2022
Samsung,Pad 19GB,510,16,8MP,13MP,Qualcomm Snapdragon,3699,12.9 inches,15219,8255,567,72,258,2021
Nokia,Find 23GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,3083,12.9 inches,63098,33652,2103,295,1094,2021
Nokia,Pad 19GB,510,12,8MP,13MP,MediaTek Dimensity,6565,6.1 inches,11855,6430,442,57,201,2022
Samsung,Galaxy 1GB,234,8,12MP,200MP + 12MP,Qualcomm Snapdragon,4390,6.7 inches,110911,25855,1849,296,1208,2024
Realme,Find 67GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,5480,12.9 inches,64713,34514,2157,302,1122,2024
Samsung,Galaxy 95GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,7776,6.1 inches,101247,23602,1688,270,1103,2024
Huawei,Pad 57GB,510,6,8MP,13MP,MediaTek Dimensity,5727,12.9 inches,11615,6300,433,55,197,2025
Samsung,Galaxy 69GB,234,16,12MP,200MP + 12MP,Dimensity,6414,6.5 inches,116185,27084,1937,310,1266,2021
Infinix,Pad 27GB,510,8,8MP,13MP,Qualcomm Snapdragon,3205,6.1 inches,12950,7023,483,62,220,2025
Motorola,Pad 17GB,510,12,8MP,13MP,Qualcomm Snapdragon,3152,6.7 inches,13861,7518,517,66,235,2024
Samsung,Galaxy 89GB,234,8,12MP,200MP + 12MP,Dimensity,6875,6.1 inches,102252,23837,1704,273,1113,2020
Huawei,Find 34GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,3680,7.8 inches,66019,35210,2201,309,1145,2020
Vivo,Find 81GB,239,4,32MP,48MP + 64MP + 48MP,Google Tensor,4099,12.9 inches,78517,41876,2618,366,1361,2024
Samsung,Galaxy 90GB,234,12,12MP,200MP + 12MP,Google Tensor,4567,7.0 inches,88770,20694,1480,237,967,2021
Samsung,Galaxy 83GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,3992,6.1 inches,101653,23697,1695,271,1107,2022
Samsung,Galaxy 74GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,6731,12.9 inches,107742,25116,1796,288,1173,2023
Oppo,Pad 57GB,510,16,8MP,13MP,Qualcomm MSM8916,7935,12.9 inches,14126,7662,527,67,240,2025
Sony,Find 5GB,239,8,32MP,48MP + 64MP + 48MP,Spreadtrum,3139,6.1 inches,65784,35085,2193,307,1140,2025
OnePlus,Pad 20GB,510,16,8MP,13MP,Snapdragon,5761,6.1 inches,11620,6303,434,56,197,2020
OnePlus,Pad 17GB,510,6,8MP,13MP,Unisoc,3517,6.5 inches,15572,8446,581,74,264,2024
Tecno,Pad 90GB,510,12,8MP,13MP,Google Tensor,7520,6.1 inches,13696,7428,511,65,232,2022
Samsung,Galaxy 10GB,234,6,12MP,200MP + 12MP,Kirin,3207,6.5 inches,105392,24569,1757,281,1148,2023
Infinix,Find 19GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,6554,12.9 inches,64400,34347,2147,301,1116,2021
OnePlus,Pad 6GB,510,8,8MP,13MP,Exynos,6849,6.1 inches,14319,7766,534,68,243,2020
Oppo,Find 59GB,239,12,32MP,48MP + 64MP + 48MP,Kirin,5305,7.8 inches,78509,41872,2617,366,1361,2023
Infinix,Pad 53GB,510,8,8MP,13MP,Dimensity,7757,6.7 inches,12401,6726,462,59,210,2024
Samsung,Galaxy 36GB,234,8,12MP,200MP + 12MP,Spreadtrum,4920,6.5 inches,110879,25848,1848,296,1208,2023
Samsung,Galaxy 25GB,234,12,12MP,200MP + 12MP,Kirin,7462,12.9 inches,101803,23732,1697,272,1109,2023
Huawei,Find 19GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek,6856,6.7 inches,72776,38814,2426,340,1262,2020
Vivo,Pad 39GB,510,4,8MP,13MP,MediaTek Dimensity,5804,12.9 inches,11630,6308,434,56,198,2023
Samsung,Galaxy 69GB,234,8,12MP,200MP + 12MP,Dimensity,7897,6.7 inches,101503,23662,1692,271,1106,2024
Sony,Pad 75GB,510,6,8MP,13MP,MediaTek Dimensity,4629,12.9 inches,15188,8238,567,72,258,2021
POCO,Find 39GB,239,4,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,7027,7.0 inches,77442,41303,2582,362,1343,2020
Google,Find 59GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Helio,5817,7.8 inches,64005,34136,2134,299,1110,2021
Samsung,Galaxy 54GB,234,12,12MP,200MP + 12MP,Google Tensor,6278,6.1 inches,101033,23552,1684,270,1101,2022
iQOO,Find 38GB,239,16,32MP,48MP + 64MP + 48MP,Dimensity,3924,7.8 inches,62702,33441,2091,293,1087,2020
Realme,Pad 67GB,510,16,8MP,13MP,Unisoc,3802,7.0 inches,11606,6295,433,55,197,2024
Samsung,Galaxy 46GB,234,16,12MP,200MP + 12MP,Spreadtrum,4571,10.4 inches,99906,23289,1665,267,1088,2021
Samsung,Galaxy 22GB,234,4,12MP,200MP + 12MP,Unisoc,5677,7.8 inches,115821,27000,1931,309,1261,2021
Samsung,Galaxy 32GB,234,12,12MP,200MP + 12MP,Kirin,7590,12.9 inches,93419,21777,1557,249,1017,2024
Google,Pad 6GB,510,12,8MP,13MP,Exynos,6089,10.4 inches,13785,7476,514,66,234,2025
Vivo,Pad 32GB,510,6,8MP,13MP,Spreadtrum,3498,10.4 inches,13020,7062,486,62,221,2021
Nokia,Find 19GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,5410,7.8 inches,67482,35991,2250,315,1170,2020
Vivo,Find 67GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,3448,7.8 inches,65649,35013,2189,306,1138,2021
Samsung,Pad 34GB,510,16,8MP,13MP,MediaTek Dimensity,7015,12.9 inches,14419,7821,538,69,245,2024
Samsung,Galaxy 39GB,234,6,12MP,200MP + 12MP,Snapdragon,7166,7.8 inches,112096,26131,1869,299,1221,2024
Samsung,Galaxy 3GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,6700,6.7 inches,96160,22416,1603,257,1047,2021
Tecno,Find 71GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,7434,6.7 inches,67249,35866,2242,314,1166,2021
Samsung,Galaxy 53GB,234,4,12MP,200MP + 12MP,Exynos,4255,6.5 inches,97020,22617,1617,259,1056,2022
Lenovo,Pad 66GB,510,16,8MP,13MP,Dimensity,5604,10.4 inches,15646,8486,584,75,266,2023
Samsung,Find 67GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,3002,10.4 inches,66584,35511,2220,311,1155,2025
iQOO,Find 8GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Helio,3249,6.5 inches,69669,37157,2322,325,1208,2024
Samsung,Galaxy 71GB,234,12,12MP,200MP + 12MP,Qualcomm MSM8916,4288,12.9 inches,100443,23415,1674,268,1094,2023
Vivo,Pad 87GB,510,8,8MP,13MP,Qualcomm Snapdragon,4812,6.5 inches,15056,8166,561,72,255,2023
Oppo,Find 42GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek,4705,7.8 inches,73650,39280,2455,344,1277,2024
Samsung,Galaxy 40GB,234,16,12MP,200MP + 12MP,Apple A12,3954,6.5 inches,115331,26886,1923,308,1256,2025
Nokia,Find 80GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek,6801,6.5 inches,66797,35625,2227,312,1158,2021
Realme,Find 94GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,7251,7.8 inches,64630,34470,2154,302,1121,2021
Samsung,Galaxy 63GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,7500,6.7 inches,107898,25152,1799,288,1175,2024
Samsung,Galaxy 77GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,5378,6.1 inches,110291,25710,1839,294,1201,2025
Lenovo,Find 91GB,239,8,32MP,48MP + 64MP + 48MP,Spreadtrum,7446,12.9 inches,65453,34908,2182,306,1135,2024
Samsung,Galaxy 21GB,234,8,12MP,200MP + 12MP,MediaTek Helio,3949,6.7 inches,98014,22848,1634,261,1068,2025
Samsung,Galaxy 86GB,234,6,12MP,200MP + 12MP,Snapdragon,6504,7.0 inches,88436,20616,1474,236,963,2022
Samsung,Galaxy 10GB,234,8,12MP,200MP + 12MP,MediaTek,5584,7.0 inches,108156,25213,1803,288,1178,2024
Samsung,Galaxy 59GB,234,16,12MP,200MP + 12MP,Unisoc,6634,7.8 inches,103664,24165,1728,276,1129,2023
Sony,Pad 84GB,510,4,8MP,13MP,Spreadtrum,4037,6.7 inches,14975,8122,558,71,254,2022
Samsung,Galaxy 54GB,234,6,12MP,200MP + 12MP,Kirin,3917,6.7 inches,108081,25196,1802,288,1177,2020
Samsung,Galaxy 76GB,234,6,12MP,200MP + 12MP,Spreadtrum,7188,10.4 inches,90158,21017,1503,240,982,2025
Xiaomi,Find 59GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,3206,7.0 inches,73088,38980,2436,341,1267,2025
Tecno,Pad 90GB,510,4,8MP,13MP,Unisoc,7735,7.0 inches,12579,6823,469,60,213,2023
Motorola,Pad 7GB,510,16,8MP,13MP,Unisoc,3954,12.9 inches,14586,7911,544,69,248,2022
Samsung,Galaxy 35GB,234,8,12MP,200MP + 12MP,MediaTek Dimensity,5259,7.8 inches,109803,25597,1830,293,1196,2021
Samsung,Galaxy 8GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,6805,10.4 inches,99096,23101,1652,264,1079,2023
Infinix,Find 49GB,239,4,32MP,48MP + 64MP + 48MP,Unisoc,6135,6.5 inches,65203,34775,2174,305,1131,2025
Samsung,Galaxy 96GB,234,12,12MP,200MP + 12MP,Dimensity,5148,6.5 inches,116253,27100,1938,310,1266,2025
Xiaomi,Pad 88GB,510,6,8MP,13MP,Dimensity,7126,12.9 inches,13875,7525,518,66,236,2022
Infinix,Pad 64GB,510,6,8MP,13MP,Exynos,4447,10.4 inches,11586,6284,432,55,197,2022
Huawei,Pad 17GB,510,4,8MP,13MP,Spreadtrum,6318,12.9 inches,14933,8099,557,71,253,2021
Lenovo,Pad 98GB,510,4,8MP,13MP,Exynos,5837,7.8 inches,13919,7550,519,66,236,2020
Samsung,Galaxy 15GB,234,16,12MP,200MP + 12MP,MediaTek Helio,5896,6.1 inches,88763,20692,1479,237,967,2023
Infinix,Pad 80GB,510,4,8MP,13MP,MediaTek Dimensity,3446,7.0 inches,14379,7799,537,69,244,2023
Samsung,Galaxy 99GB,234,6,12MP,200MP + 12MP,MediaTek Helio,5959,12.9 inches,101234,23599,1688,270,1103,2023
Samsung,Pad 90GB,510,12,8MP,13MP,MediaTek,4574,6.1 inches,14276,7743,533,68,242,2024
Xiaomi,Find 41GB,239,16,32MP,48MP + 64MP + 48MP,Kirin,5809,7.0 inches,74458,39711,2482,348,1291,2025
Tecno,Find 49GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5547,7.8 inches,62004,33069,2067,290,1075,2020
Samsung,Galaxy 77GB,234,4,12MP,200MP + 12MP,MediaTek Helio,6129,6.5 inches,89517,20868,1492,239,975,2022
POCO,Find 82GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,4647,12.9 inches,69451,37041,2315,324,1204,2020
Samsung,Galaxy 52GB,234,6,12MP,200MP + 12MP,Snapdragon,6435,12.9 inches,89835,20942,1497,240,978,2024
Realme,Pad 57GB,510,12,8MP,13MP,Snapdragon,5696,10.4 inches,14825,8040,553,71,252,2020
Samsung,Galaxy 17GB,234,4,12MP,200MP + 12MP,MediaTek Dimensity,5463,6.5 inches,114953,26797,1916,307,1252,2024
POCO,Find 99GB,239,8,32MP,48MP + 64MP + 48MP,Dimensity,5186,6.1 inches,78816,42035,2628,368,1366,2024
Samsung,Galaxy 28GB,234,8,12MP,200MP + 12MP,Qualcomm MSM8916,3272,10.4 inches,94261,21974,1571,252,1026,2022
Xiaomi,Pad 58GB,510,4,8MP,13MP,Google Tensor,6176,7.0 inches,15618,8471,582,75,265,2023
Samsung,Galaxy 76GB,234,6,12MP,200MP + 12MP,Snapdragon,7005,7.0 inches,91147,21248,1519,243,993,2022
Realme,Find 27GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek,3270,6.7 inches,76811,40966,2561,359,1332,2023
